text,label
Assistenza domiciliare non attivata [SEP] Non è stato rinnovato il piano terapeutico del farmaco essenziale.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata effettuata la valutazione UVMD aggiornata.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il Comune non ha attivato il fondo per la non autosufficienza.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'assistente domiciliare non rispetta il progetto di autonomia della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La domanda per l'assegno di cura non ha ricevuto risposta.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un servizio di respiro per il caregiver.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il medico di base non collabora con i servizi specialistici per il disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non sono stati forniti ausili per la comunicazione aumentativa alternativa.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'assistente domiciliare non rispetta il progetto di autonomia della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'assistente domiciliare non rispetta il progetto di autonomia della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il servizio di assistenza personale è stato interrotto durante le festività.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di fisioterapia domiciliare è stato sospeso.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata attivata la continuità assistenziale dopo la dimissione ospedaliera.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona non riesce ad accedere al pronto soccorso per mancanza di trasporto.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La domanda di accesso all'UVM non è stata ancora processata.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il ticket sanitario è stato calcolato in maniera errata.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il medico di base non collabora con i servizi specialistici per il disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata attivata l'assistenza protesica prevista dalla prescrizione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il medico di base non collabora con i servizi specialistici per il disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata garantita la coerenza tra il progetto di vita e l'assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] I tempi di attesa per la valutazione della commissione medica sono eccessivi.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona non ha accesso a cure dentistiche convenzionate.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di assistenza personale è stato interrotto durante le festività.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto individuale non è stato condiviso con tutti gli enti coinvolti.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata garantita la coerenza tra il progetto di vita e l'assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'assistente domiciliare non ha ricevuto formazione sulla disabilità specifica.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata attivata la misura di assistenza residenziale temporanea.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il progetto di vita non include obiettivi condivisi con la persona disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto di vita è stato redatto senza il coinvolgimento diretto della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata fornita la carrozzina elettrica prescritta dallo specialista.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La domanda di accesso all'UVM non è stata ancora processata.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un servizio di respiro per il caregiver.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il Comune non ha attivato il fondo per la non autosufficienza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di assistenza personale è stato interrotto durante le festività.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di assistenza personale è stato interrotto durante le festività.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il Comune non ha attivato il fondo per la non autosufficienza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'assistente domiciliare non rispetta il progetto di autonomia della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il ticket sanitario è stato calcolato in maniera errata.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'assistente domiciliare non ha ricevuto formazione sulla disabilità specifica.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata garantita la somministrazione dei farmaci durante le attività diurne.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'ASL non ha risposto alla richiesta di valutazione per invalidità civile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] I tempi di attesa per la valutazione della commissione medica sono eccessivi.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'assistente domiciliare non ha ricevuto formazione sulla disabilità specifica.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata fornita la carrozzina elettrica prescritta dallo specialista.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un servizio di respiro per il caregiver.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non sono stati forniti ausili per la comunicazione aumentativa alternativa.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata attivata l'assistenza protesica prevista dalla prescrizione.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di sollievo per il caregiver non è disponibile nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il Comune non ha attivato il fondo per la non autosufficienza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata effettuata la valutazione UVMD aggiornata.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il servizio di fisioterapia domiciliare è stato sospeso.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata garantita la somministrazione dei farmaci durante le attività diurne.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata garantita la coerenza tra il progetto di vita e l'assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La domanda per l'assegno di cura non ha ricevuto risposta.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata effettuata la valutazione UVMD aggiornata.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata attivata l'assistenza protesica prevista dalla prescrizione.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Isolamento persona disabile [SEP] Non è previsto nessun laboratorio artistico per persone con disabilità psichica.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Gli eventi del Comune non vengono comunicati in formato accessibile.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non viene garantito il diritto alla socialità per chi vive in struttura residenziale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non vengono organizzate uscite sociali per persone con disabilità intellettiva.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Gli eventi del Comune non vengono comunicati in formato accessibile.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il gruppo di auto-aiuto non è accessibile alle persone non deambulanti.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti eventi di sensibilizzazione sulla disabilità rivolti alla cittadinanza.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità acquisita ha difficoltà a reinserirsi nel contesto sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzati campi estivi inclusivi per bambini con disabilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità acquisita ha difficoltà a reinserirsi nel contesto sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti eventi inclusivi nel programma estivo del Comune.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non vengono organizzate attività di teatro sociale inclusive.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il quartiere non dispone di spazi verdi accessibili per il tempo libero.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non vengono organizzati campi estivi inclusivi per bambini con disabilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non è disponibile supporto per la gestione del tempo libero in autonomia.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è disponibile un servizio di peer support tra persone con disabilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non sono previsti eventi inclusivi nel programma estivo del Comune.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il teatro comunale non ha posti accessibili alle carrozzine.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste supporto per la gestione delle relazioni affettive della persona.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'associazione culturale non prevede attività adatte a persone con disabilità cognitive.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'associazione culturale non prevede attività adatte a persone con disabilità cognitive.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono eventi sociali accessibili nelle ore serali.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il festival locale non ha predisposto un piano di accessibilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità acquisita ha difficoltà a reinserirsi nel contesto sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è disponibile supporto per la gestione del tempo libero in autonomia.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità grave non ha accesso a luoghi di svago.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è disponibile supporto per la gestione del tempo libero in autonomia.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il festival locale non ha predisposto un piano di accessibilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono gruppi di volontariato attivi nel supporto alla vita sociale dei disabili.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il centro di aggregazione giovanile non è accessibile in sedia a rotelle.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è stato attivato nessun progetto di vita indipendente per il giovane adulto.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità acquisita ha difficoltà a reinserirsi nel contesto sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Gli eventi del Comune non vengono comunicati in formato accessibile.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il quartiere non dispone di spazi verdi accessibili per il tempo libero.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è garantito l'accompagnamento per la partecipazione a eventi religiosi.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti volontari di supporto durante gli eventi pubblici.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona non può accedere ai luoghi di culto per barriere architettoniche.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il gruppo di auto-aiuto non è accessibile alle persone non deambulanti.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non sono previsti volontari di supporto durante gli eventi pubblici.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il gruppo di auto-aiuto non è accessibile alle persone non deambulanti.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il centro di aggregazione giovanile non è accessibile in sedia a rotelle.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzate attività di teatro sociale inclusive.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono percorsi di turismo accessibile nel territorio.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste supporto per la gestione delle relazioni affettive della persona.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è disponibile un servizio di peer support tra persone con disabilità.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona non può accedere ai luoghi di culto per barriere architettoniche.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzati eventi di sensibilizzazione nelle scuole.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non può partecipare alla vita di quartiere per mancanza di trasporto.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il festival locale non ha predisposto un piano di accessibilità.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è disponibile un servizio di peer support tra persone con disabilità.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non viene garantita la partecipazione alle decisioni della comunità locale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è socialmente isolata per mancanza di opportunità di incontro.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità sensoriale non viene coinvolta nelle attività del centro anziani.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti volontari di supporto durante gli eventi pubblici.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esistono spazi di coworking accessibili per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non è previsto nessun laboratorio artistico per persone con disabilità psichica.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'associazione culturale non prevede attività adatte a persone con disabilità cognitive.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Gli eventi del Comune non vengono comunicati in formato accessibile.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non vengono organizzati eventi di sensibilizzazione nelle scuole.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono eventi sociali accessibili nelle ore serali.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] L'associazione culturale non prevede attività adatte a persone con disabilità cognitive.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non è previsto nessun laboratorio artistico per persone con disabilità psichica.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il teatro comunale non ha posti accessibili alle carrozzine.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzati campi estivi inclusivi per bambini con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
